filename	description	labels
266753_jazz_seed72.wav	jazz	Camera,Mechanisms
266753_pop_seed72.wav	pop	Camera,Mechanisms
266767_classical_seed72.wav	classical	Squeak,Slam,Door,Domestic_sounds_and_home_sounds
266767_jazz_seed72.wav	jazz	Squeak,Slam,Door,Domestic_sounds_and_home_sounds
266767_pop_seed72.wav	pop	Squeak,Slam,Door,Domestic_sounds_and_home_sounds
267499_classical_seed72.wav	classical	Walk_and_footsteps
267499_jazz_seed72.wav	jazz	Walk_and_footsteps
267499_pop_seed72.wav	pop	Walk_and_footsteps
26769_classical_seed72.wav	classical	Purr,Cat,Domestic_animals_and_pets,Animal
26769_jazz_seed72.wav	jazz	Purr,Cat,Domestic_animals_and_pets,Animal
26769_pop_seed72.wav	pop	Purr,Cat,Domestic_animals_and_pets,Animal
267889_classical_seed72.wav	classical	Shatter,Chink_and_clink,Glass
267889_jazz_seed72.wav	jazz	Shatter,Chink_and_clink,Glass
267889_pop_seed72.wav	pop	Shatter,Chink_and_clink,Glass
268144_classical_seed72.wav	classical	Fill_(with_liquid),Liquid
268144_jazz_seed72.wav	jazz	Fill_(with_liquid),Liquid
268144_pop_seed72.wav	pop	Fill_(with_liquid),Liquid
269251_classical_seed72.wav	classical	Trickle_and_dribble,Splash_and_splatter,Liquid,Pour
269251_jazz_seed72.wav	jazz	Trickle_and_dribble,Splash_and_splatter,Liquid,Pour
269251_pop_seed72.wav	pop	Trickle_and_dribble,Splash_and_splatter,Liquid,Pour
269337_classical_seed72.wav	classical	Dishes_and_pots_and_pans,Liquid,Domestic_sounds_and_home_sounds
269337_jazz_seed72.wav	jazz	Dishes_and_pots_and_pans,Liquid,Domestic_sounds_and_home_sounds
269337_pop_seed72.wav	pop	Dishes_and_pots_and_pans,Liquid,Domestic_sounds_and_home_sounds
27148_classical_seed72.wav	classical	Tick-tock,Human_voice,Respiratory_sounds,Clock,Mechanisms
27148_jazz_seed72.wav	jazz	Tick-tock,Human_voice,Respiratory_sounds,Clock,Mechanisms
27148_pop_seed72.wav	pop	Tick-tock,Human_voice,Respiratory_sounds,Clock,Mechanisms
272380_classical_seed72.wav	classical	Walk_and_footsteps
272380_jazz_seed72.wav	jazz	Walk_and_footsteps
272380_pop_seed72.wav	pop	Walk_and_footsteps
274125_classical_seed72.wav	classical	Crackle
274125_jazz_seed72.wav	jazz	Crackle
274125_pop_seed72.wav	pop	Crackle
275132_classical_seed72.wav	classical	Tick-tock,Clock,Mechanisms
275132_jazz_seed72.wav	jazz	Tick-tock,Clock,Mechanisms
275132_pop_seed72.wav	pop	Tick-tock,Clock,Mechanisms
275134_classical_seed72.wav	classical	Zipper_(clothing),Domestic_sounds_and_home_sounds
275134_jazz_seed72.wav	jazz	Zipper_(clothing),Domestic_sounds_and_home_sounds
275134_pop_seed72.wav	pop	Zipper_(clothing),Domestic_sounds_and_home_sounds
277530_classical_seed72.wav	classical	Glass
277530_jazz_seed72.wav	jazz	Glass
277530_pop_seed72.wav	pop	Glass
280243_classical_seed72.wav	classical	Trickle_and_dribble,Pour,Liquid
280243_jazz_seed72.wav	jazz	Trickle_and_dribble,Pour,Liquid
280243_pop_seed72.wav	pop	Trickle_and_dribble,Pour,Liquid
288930_classical_seed72.wav	classical	Cutlery_and_silverware,Dishes_and_pots_and_pans,Chewing_and_mastication,Domestic_sounds_and_home_sounds
288930_jazz_seed72.wav	jazz	Cutlery_and_silverware,Dishes_and_pots_and_pans,Chewing_and_mastication,Domestic_sounds_and_home_sounds
288930_pop_seed72.wav	pop	Cutlery_and_silverware,Dishes_and_pots_and_pans,Chewing_and_mastication,Domestic_sounds_and_home_sounds
29621_classical_seed72.wav	classical	Ringtone,Telephone,Alarm
29621_jazz_seed72.wav	jazz	Ringtone,Telephone,Alarm
29621_pop_seed72.wav	pop	Ringtone,Telephone,Alarm
315646_classical_seed72.wav	classical	Shatter,Glass
315646_jazz_seed72.wav	jazz	Shatter,Glass
315646_pop_seed72.wav	pop	Shatter,Glass
315840_classical_seed72.wav	classical	Zipper_(clothing),Domestic_sounds_and_home_sounds
315840_jazz_seed72.wav	jazz	Zipper_(clothing),Domestic_sounds_and_home_sounds
315840_pop_seed72.wav	pop	Zipper_(clothing),Domestic_sounds_and_home_sounds
316602_classical_seed72.wav	classical	Crack,Wood
316602_jazz_seed72.wav	jazz	Crack,Wood
316602_pop_seed72.wav	pop	Crack,Wood
317665_classical_seed72.wav	classical	Boiling,Hiss,Liquid
317665_jazz_seed72.wav	jazz	Boiling,Hiss,Liquid
317665_pop_seed72.wav	pop	Boiling,Hiss,Liquid
319402_classical_seed72.wav	classical	Thunder,Rain,Water,Thunderstorm
319402_jazz_seed72.wav	jazz	Thunder,Rain,Water,Thunderstorm
319402_pop_seed72.wav	pop	Thunder,Rain,Water,Thunderstorm
320734_classical_seed72.wav	classical	Sawing,Wood,Tools
320734_jazz_seed72.wav	jazz	Sawing,Wood,Tools
320734_pop_seed72.wav	pop	Sawing,Wood,Tools
321203_classical_seed72.wav	classical	Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds
321203_jazz_seed72.wav	jazz	Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds
321203_pop_seed72.wav	pop	Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds
321594_classical_seed72.wav	classical	Bark,Stream,Cricket,Wind,Splash_and_splatter,Dog,Domestic_animals_and_pets,Animal,Water,Liquid,Insect,Wild_animals
321594_jazz_seed72.wav	jazz	Bark,Stream,Cricket,Wind,Splash_and_splatter,Dog,Domestic_animals_and_pets,Animal,Water,Liquid,Insect,Wild_animals
321594_pop_seed72.wav	pop	Bark,Stream,Cricket,Wind,Splash_and_splatter,Dog,Domestic_animals_and_pets,Animal,Water,Liquid,Insect,Wild_animals
323006_classical_seed72.wav	classical	Cutlery_and_silverware,Domestic_sounds_and_home_sounds
323006_jazz_seed72.wav	jazz	Cutlery_and_silverware,Domestic_sounds_and_home_sounds
323006_pop_seed72.wav	pop	Cutlery_and_silverware,Domestic_sounds_and_home_sounds
323174_classical_seed72.wav	classical	Hiss,Crackle,Fire
323174_jazz_seed72.wav	jazz	Hiss,Crackle,Fire
323174_pop_seed72.wav	pop	Hiss,Crackle,Fire
323178_classical_seed72.wav	classical	Hiss,Fire
323178_jazz_seed72.wav	jazz	Hiss,Fire
323178_pop_seed72.wav	pop	Hiss,Fire
32318_classical_seed72.wav	classical	Bark,Dog,Domestic_animals_and_pets,Animal
32318_jazz_seed72.wav	jazz	Bark,Dog,Domestic_animals_and_pets,Animal
32318_pop_seed72.wav	pop	Bark,Dog,Domestic_animals_and_pets,Animal
323550_classical_seed72.wav	classical	Squeak,Door,Domestic_sounds_and_home_sounds
323550_jazz_seed72.wav	jazz	Squeak,Door,Domestic_sounds_and_home_sounds
323550_pop_seed72.wav	pop	Squeak,Door,Domestic_sounds_and_home_sounds
323553_classical_seed72.wav	classical	Squeak,Door,Domestic_sounds_and_home_sounds
323553_jazz_seed72.wav	jazz	Squeak,Door,Domestic_sounds_and_home_sounds
323553_pop_seed72.wav	pop	Squeak,Door,Domestic_sounds_and_home_sounds
323559_classical_seed72.wav	classical	Squeak,Door,Domestic_sounds_and_home_sounds
323559_jazz_seed72.wav	jazz	Squeak,Door,Domestic_sounds_and_home_sounds
323559_pop_seed72.wav	pop	Squeak,Door,Domestic_sounds_and_home_sounds
323564_classical_seed72.wav	classical	Squeak,Door,Domestic_sounds_and_home_sounds
323564_jazz_seed72.wav	jazz	Squeak,Door,Domestic_sounds_and_home_sounds
323564_pop_seed72.wav	pop	Squeak,Door,Domestic_sounds_and_home_sounds
324108_classical_seed72.wav	classical	Writing,Tap,Domestic_sounds_and_home_sounds
324108_jazz_seed72.wav	jazz	Writing,Tap,Domestic_sounds_and_home_sounds
324108_pop_seed72.wav	pop	Writing,Tap,Domestic_sounds_and_home_sounds
324599_classical_seed72.wav	classical	Tearing
324599_jazz_seed72.wav	jazz	Tearing
324599_pop_seed72.wav	pop	Tearing
324773_classical_seed72.wav	classical	Bathtub_(filling_or_washing),Water_tap_and_faucet,Domestic_sounds_and_home_sounds
324773_jazz_seed72.wav	jazz	Bathtub_(filling_or_washing),Water_tap_and_faucet,Domestic_sounds_and_home_sounds
324773_pop_seed72.wav	pop	Bathtub_(filling_or_washing),Water_tap_and_faucet,Domestic_sounds_and_home_sounds
325132_classical_seed72.wav	classical	Writing,Respiratory_sounds,Domestic_sounds_and_home_sounds
325132_jazz_seed72.wav	jazz	Writing,Respiratory_sounds,Domestic_sounds_and_home_sounds
325132_pop_seed72.wav	pop	Writing,Respiratory_sounds,Domestic_sounds_and_home_sounds
325453_classical_seed72.wav	classical	Tap,Zipper_(clothing),Domestic_sounds_and_home_sounds
325453_jazz_seed72.wav	jazz	Tap,Zipper_(clothing),Domestic_sounds_and_home_sounds
325453_pop_seed72.wav	pop	Tap,Zipper_(clothing),Domestic_sounds_and_home_sounds
325526_classical_seed72.wav	classical	Rattle,Fire
325526_jazz_seed72.wav	jazz	Rattle,Fire
325526_pop_seed72.wav	pop	Rattle,Fire
325651_classical_seed72.wav	classical	Respiratory_sounds
325651_jazz_seed72.wav	jazz	Respiratory_sounds
325651_pop_seed72.wav	pop	Respiratory_sounds
325655_classical_seed72.wav	classical	Rattle
325655_jazz_seed72.wav	jazz	Rattle
325655_pop_seed72.wav	pop	Rattle
326114_classical_seed72.wav	classical	Ratchet_and_pawl,Mechanisms
326114_jazz_seed72.wav	jazz	Ratchet_and_pawl,Mechanisms
326114_pop_seed72.wav	pop	Ratchet_and_pawl,Mechanisms
326122_classical_seed72.wav	classical	Hammer,Tools
326122_jazz_seed72.wav	jazz	Hammer,Tools
326122_pop_seed72.wav	pop	Hammer,Tools
326348_classical_seed72.wav	classical	Respiratory_sounds,Domestic_sounds_and_home_sounds
326348_jazz_seed72.wav	jazz	Respiratory_sounds,Domestic_sounds_and_home_sounds
326348_pop_seed72.wav	pop	Respiratory_sounds,Domestic_sounds_and_home_sounds
326452_classical_seed72.wav	classical	Purr,Chirp_and_tweet,Cat,Domestic_animals_and_pets,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals
326452_jazz_seed72.wav	jazz	Purr,Chirp_and_tweet,Cat,Domestic_animals_and_pets,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals
326452_pop_seed72.wav	pop	Purr,Chirp_and_tweet,Cat,Domestic_animals_and_pets,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals
326565_classical_seed72.wav	classical	Shatter,Chink_and_clink,Thump_and_thud,Glass
326565_jazz_seed72.wav	jazz	Shatter,Chink_and_clink,Thump_and_thud,Glass
326565_pop_seed72.wav	pop	Shatter,Chink_and_clink,Thump_and_thud,Glass
326667_classical_seed72.wav	classical	Fill_(with_liquid),Liquid
326667_jazz_seed72.wav	jazz	Fill_(with_liquid),Liquid
326667_pop_seed72.wav	pop	Fill_(with_liquid),Liquid
326978_classical_seed72.wav	classical	Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass
326978_jazz_seed72.wav	jazz	Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass
326978_pop_seed72.wav	pop	Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass
327039_classical_seed72.wav	classical	Domestic_sounds_and_home_sounds
327039_jazz_seed72.wav	jazz	Domestic_sounds_and_home_sounds
327039_pop_seed72.wav	pop	Domestic_sounds_and_home_sounds
327053_classical_seed72.wav	classical	Rattle,Cutlery_and_silverware,Cricket,Drawer_open_or_close,Domestic_sounds_and_home_sounds,Insect,Wild_animals,Animal
327053_jazz_seed72.wav	jazz	Rattle,Cutlery_and_silverware,Cricket,Drawer_open_or_close,Domestic_sounds_and_home_sounds,Insect,Wild_animals,Animal
327053_pop_seed72.wav	pop	Rattle,Cutlery_and_silverware,Cricket,Drawer_open_or_close,Domestic_sounds_and_home_sounds,Insect,Wild_animals,Animal
327400_classical_seed72.wav	classical	Chatter,Engine,Respiratory_sounds,Human_group_actions
327400_jazz_seed72.wav	jazz	Chatter,Engine,Respiratory_sounds,Human_group_actions
327400_pop_seed72.wav	pop	Chatter,Engine,Respiratory_sounds,Human_group_actions
327425_classical_seed72.wav	classical	Water_tap_and_faucet,Domestic_sounds_and_home_sounds
327425_jazz_seed72.wav	jazz	Water_tap_and_faucet,Domestic_sounds_and_home_sounds
327425_pop_seed72.wav	pop	Water_tap_and_faucet,Domestic_sounds_and_home_sounds
327550_classical_seed72.wav	classical	Hiss,Fire
327550_jazz_seed72.wav	jazz	Hiss,Fire
327550_pop_seed72.wav	pop	Hiss,Fire
327915_classical_seed72.wav	classical	Domestic_sounds_and_home_sounds
327915_jazz_seed72.wav	jazz	Domestic_sounds_and_home_sounds
327915_pop_seed72.wav	pop	Domestic_sounds_and_home_sounds
327922_classical_seed72.wav	classical	Zipper_(clothing),Domestic_sounds_and_home_sounds
327922_jazz_seed72.wav	jazz	Zipper_(clothing),Domestic_sounds_and_home_sounds
327922_pop_seed72.wav	pop	Zipper_(clothing),Domestic_sounds_and_home_sounds
328411_classical_seed72.wav	classical	Mechanical_fan,Tearing,Mechanisms
328411_jazz_seed72.wav	jazz	Mechanical_fan,Tearing,Mechanisms
328411_pop_seed72.wav	pop	Mechanical_fan,Tearing,Mechanisms
328424_classical_seed72.wav	classical	Liquid
328424_jazz_seed72.wav	jazz	Liquid
328424_pop_seed72.wav	pop	Liquid
328740_classical_seed72.wav	classical	Wood,Mechanisms
328740_jazz_seed72.wav	jazz	Wood,Mechanisms
328740_pop_seed72.wav	pop	Wood,Mechanisms
328750_classical_seed72.wav	classical	Tools
328750_jazz_seed72.wav	jazz	Tools
328750_pop_seed72.wav	pop	Tools
328758_classical_seed72.wav	classical	Alarm,Engine,Mechanisms,Tools
328758_jazz_seed72.wav	jazz	Alarm,Engine,Mechanisms,Tools
328758_pop_seed72.wav	pop	Alarm,Engine,Mechanisms,Tools
328906_classical_seed72.wav	classical	Chirp_and_tweet,Printer,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Mechanisms
328906_jazz_seed72.wav	jazz	Chirp_and_tweet,Printer,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Mechanisms
328906_pop_seed72.wav	pop	Chirp_and_tweet,Printer,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Mechanisms
329924_classical_seed72.wav	classical	Knock,Door,Domestic_sounds_and_home_sounds
329924_jazz_seed72.wav	jazz	Knock,Door,Domestic_sounds_and_home_sounds
329924_pop_seed72.wav	pop	Knock,Door,Domestic_sounds_and_home_sounds
330312_classical_seed72.wav	classical	Printer,Mechanisms
330312_jazz_seed72.wav	jazz	Printer,Mechanisms
330312_pop_seed72.wav	pop	Printer,Mechanisms
331626_classical_seed72.wav	classical	Meow,Purr,Chirp_and_tweet,Cat,Domestic_animals_and_pets,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals
331626_jazz_seed72.wav	jazz	Meow,Purr,Chirp_and_tweet,Cat,Domestic_animals_and_pets,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals
331626_pop_seed72.wav	pop	Meow,Purr,Chirp_and_tweet,Cat,Domestic_animals_and_pets,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals
331680_classical_seed72.wav	classical	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
331680_jazz_seed72.wav	jazz	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
331680_pop_seed72.wav	pop	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
336499_classical_seed72.wav	classical	Tearing
336499_jazz_seed72.wav	jazz	Tearing
336499_pop_seed72.wav	pop	Tearing
337623_classical_seed72.wav	classical	Computer_keyboard,Typing,Domestic_sounds_and_home_sounds
337623_jazz_seed72.wav	jazz	Computer_keyboard,Typing,Domestic_sounds_and_home_sounds
337623_pop_seed72.wav	pop	Computer_keyboard,Typing,Domestic_sounds_and_home_sounds
33844_classical_seed72.wav	classical	Frying_(food),Domestic_sounds_and_home_sounds
33844_jazz_seed72.wav	jazz	Frying_(food),Domestic_sounds_and_home_sounds
33844_pop_seed72.wav	pop	Frying_(food),Domestic_sounds_and_home_sounds
33847_classical_seed72.wav	classical	Hammer,Thump_and_thud,Tools
33847_jazz_seed72.wav	jazz	Hammer,Thump_and_thud,Tools
33847_pop_seed72.wav	pop	Hammer,Thump_and_thud,Tools
338694_classical_seed72.wav	classical	Shatter,Glass
338694_jazz_seed72.wav	jazz	Shatter,Glass
338694_pop_seed72.wav	pop	Shatter,Glass
339105_classical_seed72.wav	classical	Telephone,Alarm
339105_jazz_seed72.wav	jazz	Telephone,Alarm
339105_pop_seed72.wav	pop	Telephone,Alarm
340865_classical_seed72.wav	classical	Zipper_(clothing),Domestic_sounds_and_home_sounds
340865_jazz_seed72.wav	jazz	Zipper_(clothing),Domestic_sounds_and_home_sounds
340865_pop_seed72.wav	pop	Zipper_(clothing),Domestic_sounds_and_home_sounds
340910_classical_seed72.wav	classical	Scissors,Domestic_sounds_and_home_sounds
340910_jazz_seed72.wav	jazz	Scissors,Domestic_sounds_and_home_sounds
340910_pop_seed72.wav	pop	Scissors,Domestic_sounds_and_home_sounds
340920_classical_seed72.wav	classical	Microwave_oven,Domestic_sounds_and_home_sounds
340920_jazz_seed72.wav	jazz	Microwave_oven,Domestic_sounds_and_home_sounds
340920_pop_seed72.wav	pop	Microwave_oven,Domestic_sounds_and_home_sounds
341070_classical_seed72.wav	classical	Shatter,Glass
341070_jazz_seed72.wav	jazz	Shatter,Glass
341070_pop_seed72.wav	pop	Shatter,Glass
34121_classical_seed72.wav	classical	Fill_(with_liquid),Gurgling,Liquid,Water
34121_jazz_seed72.wav	jazz	Fill_(with_liquid),Gurgling,Liquid,Water
34121_pop_seed72.wav	pop	Fill_(with_liquid),Gurgling,Liquid,Water
342166_classical_seed72.wav	classical	Ringtone,Telephone,Alarm
342166_jazz_seed72.wav	jazz	Ringtone,Telephone,Alarm
342166_pop_seed72.wav	pop	Ringtone,Telephone,Alarm
34254_classical_seed72.wav	classical	Walk_and_footsteps,Run
34254_jazz_seed72.wav	jazz	Walk_and_footsteps,Run
34254_pop_seed72.wav	pop	Walk_and_footsteps,Run
344438_classical_seed72.wav	classical	Chatter,Hammer,Human_group_actions,Tools
344438_jazz_seed72.wav	jazz	Chatter,Hammer,Human_group_actions,Tools
344438_pop_seed72.wav	pop	Chatter,Hammer,Human_group_actions,Tools
345133_classical_seed72.wav	classical	Tick-tock,Clock,Mechanisms
345133_jazz_seed72.wav	jazz	Tick-tock,Clock,Mechanisms
345133_pop_seed72.wav	pop	Tick-tock,Clock,Mechanisms
345181_classical_seed72.wav	classical	Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds
345181_jazz_seed72.wav	jazz	Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds
345181_pop_seed72.wav	pop	Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds
345572_classical_seed72.wav	classical	Zipper_(clothing),Domestic_sounds_and_home_sounds
345572_jazz_seed72.wav	jazz	Zipper_(clothing),Domestic_sounds_and_home_sounds
345572_pop_seed72.wav	pop	Zipper_(clothing),Domestic_sounds_and_home_sounds
345737_classical_seed72.wav	classical	Ringtone,Telephone,Alarm
345737_jazz_seed72.wav	jazz	Ringtone,Telephone,Alarm
345737_pop_seed72.wav	pop	Ringtone,Telephone,Alarm
345810_classical_seed72.wav	classical	Telephone,Alarm
345810_jazz_seed72.wav	jazz	Telephone,Alarm
345810_pop_seed72.wav	pop	Telephone,Alarm
345812_classical_seed72.wav	classical	Telephone,Alarm
345812_jazz_seed72.wav	jazz	Telephone,Alarm
345812_pop_seed72.wav	pop	Telephone,Alarm
345815_classical_seed72.wav	classical	Alarm
345815_jazz_seed72.wav	jazz	Alarm
345815_pop_seed72.wav	pop	Alarm
346037_classical_seed72.wav	classical	Tearing
346037_jazz_seed72.wav	jazz	Tearing
346037_pop_seed72.wav	pop	Tearing
346473_classical_seed72.wav	classical	Typewriter,Typing,Domestic_sounds_and_home_sounds
346473_jazz_seed72.wav	jazz	Typewriter,Typing,Domestic_sounds_and_home_sounds
346473_pop_seed72.wav	pop	Typewriter,Typing,Domestic_sounds_and_home_sounds
346715_classical_seed72.wav	classical	Knock,Door,Domestic_sounds_and_home_sounds
346715_jazz_seed72.wav	jazz	Knock,Door,Domestic_sounds_and_home_sounds
346715_pop_seed72.wav	pop	Knock,Door,Domestic_sounds_and_home_sounds
346816_classical_seed72.wav	classical	Crackle
346816_jazz_seed72.wav	jazz	Crackle
346816_pop_seed72.wav	pop	Crackle
347226_classical_seed72.wav	classical	Engine
347226_jazz_seed72.wav	jazz	Engine
347226_pop_seed72.wav	pop	Engine
347562_classical_seed72.wav	classical	Thunder,Thunderstorm
347562_jazz_seed72.wav	jazz	Thunder,Thunderstorm
347562_pop_seed72.wav	pop	Thunder,Thunderstorm
348129_classical_seed72.wav	classical	Bark,Dog,Domestic_animals_and_pets,Animal
348129_jazz_seed72.wav	jazz	Bark,Dog,Domestic_animals_and_pets,Animal
348129_pop_seed72.wav	pop	Bark,Dog,Domestic_animals_and_pets,Animal
348192_classical_seed72.wav	classical	Crow,Bird,Wild_animals,Animal
348192_jazz_seed72.wav	jazz	Crow,Bird,Wild_animals,Animal
348192_pop_seed72.wav	pop	Crow,Bird,Wild_animals,Animal
348322_classical_seed72.wav	classical	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
348322_jazz_seed72.wav	jazz	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
348322_pop_seed72.wav	pop	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
34993_classical_seed72.wav	classical	Domestic_sounds_and_home_sounds
34993_jazz_seed72.wav	jazz	Domestic_sounds_and_home_sounds
34993_pop_seed72.wav	pop	Domestic_sounds_and_home_sounds
350318_classical_seed72.wav	classical	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
350318_jazz_seed72.wav	jazz	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
350318_pop_seed72.wav	pop	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
350755_classical_seed72.wav	classical	Waves_and_surf,Splash_and_splatter,Thump_and_thud,Liquid,Ocean,Water
350755_jazz_seed72.wav	jazz	Waves_and_surf,Splash_and_splatter,Thump_and_thud,Liquid,Ocean,Water
350755_pop_seed72.wav	pop	Waves_and_surf,Splash_and_splatter,Thump_and_thud,Liquid,Ocean,Water
350758_classical_seed72.wav	classical	Engine
350758_jazz_seed72.wav	jazz	Engine
350758_pop_seed72.wav	pop	Engine
351144_classical_seed72.wav	classical	Knock,Wood,Door,Domestic_sounds_and_home_sounds
351144_jazz_seed72.wav	jazz	Knock,Wood,Door,Domestic_sounds_and_home_sounds
351144_pop_seed72.wav	pop	Knock,Wood,Door,Domestic_sounds_and_home_sounds
352075_classical_seed72.wav	classical	Buzz,Insect,Wild_animals,Animal
352075_jazz_seed72.wav	jazz	Buzz,Insect,Wild_animals,Animal
352075_pop_seed72.wav	pop	Buzz,Insect,Wild_animals,Animal
352381_classical_seed72.wav	classical	Slam,Door,Domestic_sounds_and_home_sounds
352381_jazz_seed72.wav	jazz	Slam,Door,Domestic_sounds_and_home_sounds
352381_pop_seed72.wav	pop	Slam,Door,Domestic_sounds_and_home_sounds
35366_classical_seed72.wav	classical	Thunder,Rain,Water,Thunderstorm
35366_jazz_seed72.wav	jazz	Thunder,Rain,Water,Thunderstorm
35366_pop_seed72.wav	pop	Thunder,Rain,Water,Thunderstorm
354024_classical_seed72.wav	classical	Thunder,Rain,Water,Thunderstorm
354024_jazz_seed72.wav	jazz	Thunder,Rain,Water,Thunderstorm
354024_pop_seed72.wav	pop	Thunder,Rain,Water,Thunderstorm
35627_classical_seed72.wav	classical	Mechanical_fan,Mechanisms
35627_jazz_seed72.wav	jazz	Mechanical_fan,Mechanisms
35627_pop_seed72.wav	pop	Mechanical_fan,Mechanisms
360450_classical_seed72.wav	classical	Waves_and_surf,Splash_and_splatter,Liquid,Ocean,Water
360450_jazz_seed72.wav	jazz	Waves_and_surf,Splash_and_splatter,Liquid,Ocean,Water
360450_pop_seed72.wav	pop	Waves_and_surf,Splash_and_splatter,Liquid,Ocean,Water
36061_classical_seed72.wav	classical	Computer_keyboard,Rain,Water,Typing,Domestic_sounds_and_home_sounds
36061_jazz_seed72.wav	jazz	Computer_keyboard,Rain,Water,Typing,Domestic_sounds_and_home_sounds
36061_pop_seed72.wav	pop	Computer_keyboard,Rain,Water,Typing,Domestic_sounds_and_home_sounds
361117_classical_seed72.wav	classical	Frog,Wild_animals,Animal
361117_jazz_seed72.wav	jazz	Frog,Wild_animals,Animal
361117_pop_seed72.wav	pop	Frog,Wild_animals,Animal
361212_classical_seed72.wav	classical	Mechanical_fan,Mechanisms
361212_jazz_seed72.wav	jazz	Mechanical_fan,Mechanisms
361212_pop_seed72.wav	pop	Mechanical_fan,Mechanisms
361438_classical_seed72.wav	classical	Tearing
361438_jazz_seed72.wav	jazz	Tearing
361438_pop_seed72.wav	pop	Tearing
361470_classical_seed72.wav	classical	Bird_vocalization_and_bird_call_and_bird_song,Crow,Bird,Wild_animals,Animal
361470_jazz_seed72.wav	jazz	Bird_vocalization_and_bird_call_and_bird_song,Crow,Bird,Wild_animals,Animal
361470_pop_seed72.wav	pop	Bird_vocalization_and_bird_call_and_bird_song,Crow,Bird,Wild_animals,Animal
364638_classical_seed72.wav	classical	Whoosh_and_swoosh_and_swish,Human_voice
364638_jazz_seed72.wav	jazz	Whoosh_and_swoosh_and_swish,Human_voice
364638_pop_seed72.wav	pop	Whoosh_and_swoosh_and_swish,Human_voice
365575_classical_seed72.wav	classical	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
365575_jazz_seed72.wav	jazz	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
365575_pop_seed72.wav	pop	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
365578_classical_seed72.wav	classical	Sawing,Engine,Tools
365578_jazz_seed72.wav	jazz	Sawing,Engine,Tools
365578_pop_seed72.wav	pop	Sawing,Engine,Tools
365669_classical_seed72.wav	classical	Bark,Growling,Dog,Domestic_animals_and_pets,Animal
365669_jazz_seed72.wav	jazz	Bark,Growling,Dog,Domestic_animals_and_pets,Animal
365669_pop_seed72.wav	pop	Bark,Growling,Dog,Domestic_animals_and_pets,Animal
365869_classical_seed72.wav	classical	Tearing
365869_jazz_seed72.wav	jazz	Tearing
365869_pop_seed72.wav	pop	Tearing
366035_classical_seed72.wav	classical	Chink_and_clink,Glass
366035_jazz_seed72.wav	jazz	Chink_and_clink,Glass
366035_pop_seed72.wav	pop	Chink_and_clink,Glass
366083_classical_seed72.wav	classical	Rattle,Mechanisms,Thump_and_thud
366083_jazz_seed72.wav	jazz	Rattle,Mechanisms,Thump_and_thud
366083_pop_seed72.wav	pop	Rattle,Mechanisms,Thump_and_thud
366221_classical_seed72.wav	classical	Tick-tock,Clock,Mechanisms
366221_jazz_seed72.wav	jazz	Tick-tock,Clock,Mechanisms
366221_pop_seed72.wav	pop	Tick-tock,Clock,Mechanisms
366246_classical_seed72.wav	classical	Raindrop,Drip,Rain,Water,Liquid
366246_jazz_seed72.wav	jazz	Raindrop,Drip,Rain,Water,Liquid
366246_pop_seed72.wav	pop	Raindrop,Drip,Rain,Water,Liquid
366336_classical_seed72.wav	classical	Rattle
366336_jazz_seed72.wav	jazz	Rattle
366336_pop_seed72.wav	pop	Rattle
